"_id",job_link,answer,date,question,source
6041fa5bed76476feda1a9e5,https://www.quora.com/What-is-better-Intel-Core-i5-8th-generation-or-Intel-Core-i7-7th-generation-for-video-editing-and-motion-graphics-design-in-laptops?-,"Kabylake-R (8th gen) i5 mobile chips are on par with past gen (7th gen) i7 chips.It does have a TDP of 15W which limit its power. However, I have an acer aspire 5 whose TDP I have changed to 40W, so it performs better than a i7 7700HQ. Video editing is quick and I am saying it because I am doing it on this processor. I have perfect videos if you are particularly interested in gaming on Intel 8th gen i5 8250U + nvidia MX150.       Continue ReadingKabylake-R (8th gen) i5 mobile chips are on par with past gen (7th gen) i7 chips.It does have a TDP of 15W which limit its power. However, I have an acer aspire 5 whose TDP I have changed to 40W, so it performs better than a i7 7700HQ. Video editing is quick and I am saying it because I am doing it on this processor. I have perfect videos if you are particularly interested in gaming on Intel 8th gen i5 8250U + nvidia MX150. Kabylake-R (8th gen) i5 mobile chips are on par with past gen (7th gen) i7 chips.It does have a TDP of 15W which limit its power. However, I have an acer aspire 5 whose TDP I have changed to 40W, so it performs better than a i7 7700HQ. Video editing is quick and I am saying it because I am doing it on this processor. I have perfect videos if you are particularly interested in gaming on Intel 8th gen i5 8250U + nvidia MX150.       Continue Reading",2021-03-05T09:31:06.941Z,"What is better Intel Core i5 8th generation or Intel Core i7 7th generation for video editing and motion graphics design in laptops? ",Quora
6041fa96ed76476feda1aa5c,https://www.quora.com/Is-MacBook-suitable-for-someone-who-does-motion-graphic-design-for-a-job?-,"Im a Macbook user and i do Motion Graphics. It all depends on your comfort which platform you like to use and then the type of work you do. Im not doing very complicated animations or tons and tons of small fragments within one animation. So my Macbook is more than enough. Secondly i also Graphic Designing and photo editing which works best on Macbook for me. So a Macbook is the best tool for me for my professional work. Now i saw many Motion graphics designer and Editor who use windows for their work because of high end specs and this is what suits them. So it all comes down to what you are comfortable using and then the kind of work you are doing. ProTip: When rendering a complicated long animation, try to render certain parts of the animation (It could be certain duration or certain layers together) with Alpha Channel and then use a new comp for final render and use those Alpha Channel renders on top of each other depending on your layers. This is how you will save alot of time rendering straight out of your main animation comp.",2021-03-05T09:32:06.711Z,"Is MacBook suitable for someone who does motion graphic design for a job? ",Quora
6041faa8ed76476feda1aa84,https://www.quora.com/How-much-does-a-motion-graphic-designer-get-a-salary-in-the-Assamese-entertainment-channel?-,,2021-03-05T09:32:24.791Z,"How much does a motion graphic designer get a salary in the Assamese entertainment channel? ",Quora
6041fad2ed76476feda1aad4,https://www.quora.com/How-do-I-change-jobs-from-motion-graphic-designer-to-tourist-agent?-,,2021-03-05T09:33:06.959Z,"How do I change jobs from motion graphic designer to tourist agent? ",Quora
6041fae6ed76476feda1aaff,https://www.quora.com/What-are-the-best-online-courses-to-learn-motion-graphics-and-motion-design?-,"Jamie Brindle, Creative Agency Founder,  FilmmakerAnswered January 19, 2021 Jamie Brindle YouTube. Then more YouTube, then more YouTube. Anything you need to know to get started in motion design and develop a style can be found very easily on YouTube for free. Look at channels like ECAbrams, Ben Marriott, School of Motion, Mt. Mograph, Tony Babel, Gareso, Motion Design School, Keyframe Academy… the list literally goes on and on. Don’t spend any money on general knowledge. Go the paid-course route once there’s a specific style or skill you want to learn (i.e. specific styles of character animation, integrating C4D into your work flow,etc). Also, pro tip: use each new paid gig as an oppo Continue ReadingYouTube. Then more YouTube, then more YouTube. Anything you need to know to get started in motion design and develop a style can be found very easily on YouTube for free. Look at channels like ECAbrams, Ben Marriott, School of Motion, Mt. Mograph, Tony Babel, Gareso, Motion Design School, Keyframe Academy… the list literally goes on and on. Don’t spend any money on general knowledge. Go the paid-course route once there’s a specific style or skill you want to learn (i.e. specific styles of character animation, integrating C4D into your work flow,etc). Also, pro tip: use each new paid gig as an opportunity to grow your skillset. Never stop stretching your capabilities! Hopefully this helps! -Jamie",2021-03-05T09:33:26.607Z,"What are the best online courses to learn motion graphics and motion design? ",Quora
6041fb08ed76476feda1ab3f,https://www.quora.com/Who-are-your-top-motion-graphic-designers-to-follow-on-IG-and-Twitter?-,,2021-03-05T09:34:00.421Z,"Who are your top motion graphic designers to follow on IG and Twitter? ",Quora
6041fb35ed76476feda1ab9a,https://www.quora.com/Which-are-the-best-platforms-to-learn-motion-graphics-design-in-Cinema-4D?-,,2021-03-05T09:34:45.542Z,"Which are the best platforms to learn motion graphics design in Cinema 4D? ",Quora
6041fb54ed76476feda1abd8,https://www.quora.com/What-are-the-skill-sets-of-a-motion-graphics-designer-in-India?-,,2021-03-05T09:35:16.318Z,"What are the skill sets of a motion graphics designer in India? ",Quora
6041fbcbed76476feda1accb,https://www.quora.com/Is-it-easy-to-find-a-job-as-a-motion-graphic-designer-in-Vancouver?-,"Saud Khatri, lives in Dubai, United Arab Emirates (2014-present)Answered 5 years ago · Author has 315 answers and 210.9K answer viewsIs it easy to find a job as Graphic Designer in Vancouver? Saud Khatri Im not familiar with that region but generally it is difficult to get the job for a Designer. Following are some of the reasons: Lots of Competition: There are many many many designers out there with decent experience and exposure.Great Designers: There are many great designers out there with awesome skills and creativity.Cheap Designers: There many designers out there with some fine skills but they work for some pretty cheap price.Above are some of the reasons why it is difficult to get a job as a designer but if you are great with your skills and know how to convince people, you can get a job Continue ReadingIm not familiar with that region but generally it is difficult to get the job for a Designer. Following are some of the reasons: Lots of Competition: There are many many many designers out there with decent experience and exposure.Great Designers: There are many great designers out there with awesome skills and creativity.Cheap Designers: There many designers out there with some fine skills but they work for some pretty cheap price.Above are some of the reasons why it is difficult to get a job as a designer but if you are great with your skills and know how to convince people, you can get a job for sure. Yes it will take some time to get it but it will worth it because only those people hire good designers with decent salary who knows the worth of skill.",2021-03-05T09:37:15.564Z,"Is it easy to find a job as a motion graphic designer in Vancouver? ",Quora
6041fc03ed76476feda1ad39,https://www.quora.com/How-do-I-get-clients-for-video-editing-and-motion-graphic-designers-on-Fiverr?-,,2021-03-05T09:38:11.714Z,"How do I get clients for video editing and motion graphic designers on Fiverr? ",Quora
